file,path,line,cyclomatic_complexity,function_count,come,vul,vultype,version,gpt_response_valid,is_fixed,is_correctly_fixed,is_fixed_info,未能成功修复原因
0x6b31d68c23c27f04d813aa1cb8ac436dc0432971,/home/hjh/Desktop/test/sguardplus/sum/0x6b31d68c23c27f04d813aa1cb8ac436dc0432971.sol,199,19,19,rlrep,22,access_control,^0.4.18,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x6b31d68c23c27f04d813aa1cb8ac436dc0432971(22).sol:12:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function ERC20() public {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x6b31d68c23c27f04d813aa1cb8ac436dc0432971(22).sol:21:92: Error: Undeclared identifier.
    function setup(string _name, string _symbol, uint _totalSupply, uint _decimals) public onlyOwner {
                                                                                           ^-------^
",未定义的变量和结构等
0x6b62f10b1d042d3ed601899ca25f80f9dbc92644,/home/hjh/Desktop/test/sguardplus/sum/0x6b62f10b1d042d3ed601899ca25f80f9dbc92644.sol,199,39,19,rlrep,78,Reentrancy,^0.4.24,TRUE,TRUE,TRUE,,
0x6b9d6a0bc491f2a6f57fd1eff9acbbaf8d21417b,/home/hjh/Desktop/test/sguardplus/sum/0x6b9d6a0bc491f2a6f57fd1eff9acbbaf8d21417b.sol,199,19,19,rlrep,33,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x6be0576393e39905f471ab2d2024ce3fb836d9a8,/home/hjh/Desktop/test/sguardplus/sum/0x6be0576393e39905f471ab2d2024ce3fb836d9a8.sol,199,19,19,rlrep,49,access_control,^0.4.11,TRUE,TRUE,TRUE,,
0x6c9ece80505a55c4fc373900994800340a5e2e14,/home/hjh/Desktop/test/sguardplus/sum/0x6c9ece80505a55c4fc373900994800340a5e2e14.sol,199,39,39,rlrep,51,access_control,^0.4.21,TRUE,TRUE,TRUE,,
0x6ca26152df86c13f9830ec3701e8e96d51ee833f,/home/hjh/Desktop/test/sguardplus/sum/0x6ca26152df86c13f9830ec3701e8e96d51ee833f.sol,199,19,19,rlrep,15,Arithmetic,^0.4.19,TRUE,TRUE,TRUE,,
0x6cd623f0b63d3acd3be77c907144a565e300ae13,/home/hjh/Desktop/test/sguardplus/sum/0x6cd623f0b63d3acd3be77c907144a565e300ae13.sol,599,79,39,rlrep,520,access_control,^0.4.18,TRUE,TRUE,TRUE,,
0x6d0fd5dbc5c73d4e156ead77ed7ab115313dfbca,/home/hjh/Desktop/test/sguardplus/sum/0x6d0fd5dbc5c73d4e156ead77ed7ab115313dfbca.sol,399,79,59,rlrep,237,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x6d10ee6abd5431c16c302dd3bb381a6e61171bb6,/home/hjh/Desktop/test/sguardplus/sum/0x6d10ee6abd5431c16c302dd3bb381a6e61171bb6.sol,199,39,19,rlrep,51,access_control,0.4.25,TRUE,TRUE,TRUE,,
0x6d9f2ad8aa8c4ceafd032c0e8abdb3c2ccf9a7c5,/home/hjh/Desktop/test/sguardplus/sum/0x6d9f2ad8aa8c4ceafd032c0e8abdb3c2ccf9a7c5.sol,199,39,19,rlrep,52,access_control,0.4.25,TRUE,TRUE,TRUE,,
0x6ddaaee7f5a3eb5a0dd30eafb70835f9f68db8d2,/home/hjh/Desktop/test/sguardplus/sum/0x6ddaaee7f5a3eb5a0dd30eafb70835f9f68db8d2.sol,801,81,79,rlrep,1008,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x6de0c4bbea46225b1d3287d6615a70c62c232ec8,/home/hjh/Desktop/test/sguardplus/sum/0x6de0c4bbea46225b1d3287d6615a70c62c232ec8.sol,199,19,19,rlrep,5,unchecked_low_level_calls,^0.4.23,TRUE,TRUE,TRUE,,
0x6e0a9440095fad16911009bec3085668a52191e9,/home/hjh/Desktop/test/sguardplus/sum/0x6e0a9440095fad16911009bec3085668a52191e9.sol,799,81,79,rlrep,619,access_control,^0.4.25,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x6e0a9440095fad16911009bec3085668a52191e9(619).sol:618:42: Error: Undeclared identifier.
    function setEth(uint _newEth) public onlyOwner {
                                         ^-------^
",未定义的变量和结构等
0x6e6f819299e7809ce744f37fae9f84fe38d95f1c,/home/hjh/Desktop/test/sguardplus/sum/0x6e6f819299e7809ce744f37fae9f84fe38d95f1c.sol,199,19,19,rlrep,32,access_control,^0.4.24,TRUE,TRUE,TRUE,,
0x6eab644deba95ca78e4ca636c366f19b75290d65,/home/hjh/Desktop/test/sguardplus/sum/0x6eab644deba95ca78e4ca636c366f19b75290d65.sol,199,19,19,rlrep,49,access_control,^0.4.11,TRUE,TRUE,TRUE,,
0x6f5c77c6975bc2a9e69cec270e22c020114aca6d,/home/hjh/Desktop/test/sguardplus/sum/0x6f5c77c6975bc2a9e69cec270e22c020114aca6d.sol,199,19,19,rlrep,38,Arithmetic,^0.4.18,TRUE,TRUE,TRUE,,
0x70a68b18686bc3da232d216c17bd6b28fc40acde,/home/hjh/Desktop/test/sguardplus/sum/0x70a68b18686bc3da232d216c17bd6b28fc40acde.sol,199,19,19,rlrep,22,Arithmetic,^0.4.24,TRUE,TRUE,TRUE,,
0x70b9e6bd917d8e26905226fb816482c0bc9b5683,/home/hjh/Desktop/test/sguardplus/sum/0x70b9e6bd917d8e26905226fb816482c0bc9b5683.sol,199,19,19,rlrep,49,access_control,^0.4.11,TRUE,TRUE,TRUE,,
0x70e531091d82e183f7246012d1566c3fe1315625,/home/hjh/Desktop/test/sguardplus/sum/0x70e531091d82e183f7246012d1566c3fe1315625.sol,199,19,19,rlrep,12,access_control,^0.4.18,TRUE,TRUE,TRUE,,
0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4,/home/hjh/Desktop/test/sguardplus/sum/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,199,19,19,SmartBugs,29,unchecked_low_level_calls,^0.4.19,TRUE,TRUE,TRUE,,
0x718f1892987a871fbe81462597e6dcd2900e127f,/home/hjh/Desktop/test/sguardplus/sum/0x718f1892987a871fbe81462597e6dcd2900e127f.sol,399,59,19,rlrep,144,Reentrancy,^0.4.24,TRUE,TRUE,TRUE,,
0x7236981911292da0d8496667fb268c4f7ae243fa,/home/hjh/Desktop/test/sguardplus/sum/0x7236981911292da0d8496667fb268c4f7ae243fa.sol,199,19,19,rlrep,12,Arithmetic,^0.4.24,TRUE,TRUE,TRUE,,
0x724e3a236d3e9c8ad2c3d1aff181118e6e9b3026,/home/hjh/Desktop/test/sguardplus/sum/0x724e3a236d3e9c8ad2c3d1aff181118e6e9b3026.sol,399,39,39,smartfix,247,access_control,^0.4.18,TRUE,TRUE,TRUE,,
0x72a38b32532cb0191caab895997508df23e880da,/home/hjh/Desktop/test/sguardplus/sum/0x72a38b32532cb0191caab895997508df23e880da.sol,199,39,19,rlrep,63,access_control,^0.4.11,TRUE,TRUE,TRUE,,
0x72c53a5e52151361814ba3daf70cd10732335d89,/home/hjh/Desktop/test/sguardplus/sum/0x72c53a5e52151361814ba3daf70cd10732335d89.sol,199,19,19,rlrep,23,Arithmetic,^0.4.18,TRUE,TRUE,TRUE,,
0x73e1f1c208506ad90de6de5e41dd51f867ad8549,/home/hjh/Desktop/test/sguardplus/sum/0x73e1f1c208506ad90de6de5e41dd51f867ad8549.sol,199,19,19,rlrep,5,unchecked_low_level_calls,^0.4.23,TRUE,TRUE,TRUE,,
0x73f2fd0df4bf82a1137c03e0d4656e5c35b03177,/home/hjh/Desktop/test/sguardplus/sum/0x73f2fd0df4bf82a1137c03e0d4656e5c35b03177.sol,199,19,19,rlrep,7,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x7402c0574d7bb1230d0d0cf6ee50baa1f98af762,/home/hjh/Desktop/test/sguardplus/sum/0x7402c0574d7bb1230d0d0cf6ee50baa1f98af762.sol,199,19,19,rlrep,112,unchecked_low_level_calls,^0.4.24,TRUE,TRUE,TRUE,,
0x742b41ebc3cf0c5576ad29960a92c7b25b3052e8,/home/hjh/Desktop/test/sguardplus/sum/0x742b41ebc3cf0c5576ad29960a92c7b25b3052e8.sol,199,19,19,rlrep,35,unchecked_low_level_calls,^0.4.16,TRUE,TRUE,TRUE,,
0x742b41ebc3cf0c5576ad29960a92c7b25b3052e8,/home/hjh/Desktop/test/sguardplus/sum/0x742b41ebc3cf0c5576ad29960a92c7b25b3052e8.sol,199,19,19,rlrep,39,Arithmetic,^0.4.16,TRUE,TRUE,TRUE,,
0x747dd412d62e6a1570301da1577572f0a8a71102,/home/hjh/Desktop/test/sguardplus/sum/0x747dd412d62e6a1570301da1577572f0a8a71102.sol,199,19,19,rlrep,54,unchecked_low_level_calls,^0.4.13,TRUE,TRUE,TRUE,,
0x74a376c25a6306c636aea7e9ea2b2c6dff5c0030,/home/hjh/Desktop/test/sguardplus/sum/0x74a376c25a6306c636aea7e9ea2b2c6dff5c0030.sol,199,19,19,rlrep,16,Arithmetic,"^0.4.21	",TRUE,TRUE,TRUE,,
0x7541b76cb60f4c60af330c208b0623b7f54bf615,/home/hjh/Desktop/test/sguardplus/sum/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,199,19,19,SmartBugs,29,Reentrancy,^0.4.25,TRUE,TRUE,TRUE,,
0x7632b61352da5da7e3a374944c30562f148bba76,/home/hjh/Desktop/test/sguardplus/sum/0x7632b61352da5da7e3a374944c30562f148bba76.sol,199,19,19,rlrep,7,unchecked_low_level_calls,^0.4.25,TRUE,TRUE,TRUE,,
0x763a1f49160f947563a3a57f6f979d585c2b09df,/home/hjh/Desktop/test/sguardplus/sum/0x763a1f49160f947563a3a57f6f979d585c2b09df.sol,199,19,19,rlrep,45,unchecked_low_level_calls,^0.4.24,TRUE,TRUE,TRUE,,
0x775677bbbb575bca9f052e2f7e01294cafd5422b,/home/hjh/Desktop/test/sguardplus/sum/0x775677bbbb575bca9f052e2f7e01294cafd5422b.sol,199,39,19,rlrep,28,Arithmetic,^0.4.11,TRUE,TRUE,TRUE,,
0x781fb4f25d07de3f3cfe2476645e52e0c661eefc,/home/hjh/Desktop/test/sguardplus/sum/0x781fb4f25d07de3f3cfe2476645e52e0c661eefc.sol,399,39,39,smartfix,217,access_control,^0.4.22,TRUE,TRUE,TRUE,,
0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37,/home/hjh/Desktop/test/sguardplus/sum/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,199,19,19,SmartBugs,45,unchecked_low_level_calls,^0.4.19,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37(45).sol:26:3485: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
 ... this.balance ... 
     ^----------^
./smartcontract/single_fixed_contracts\0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37(45).sol:27:33: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
            msg.sender.transfer(this.balance);
                                ^----------^
./smartcontract/single_fixed_contracts\0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37(45).sol:36:24: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
        Owner.transfer(this.balance);
                       ^----------^
./smartcontract/single_fixed_contracts\0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37(45).sol:43:25: Error: Type bool is not implicitly convertible to expected type tuple(bool,bytes memory).
    (success, result) = adr.call.value(msg.value)(data);
                        ^-----------------------------^
",错误的类型转换
0x79dcc11f713fb6506bb5e5f66f644210742e7cf6,/home/hjh/Desktop/test/sguardplus/sum/0x79dcc11f713fb6506bb5e5f66f644210742e7cf6.sol,199,19,19,rlrep,16,Arithmetic,"^0.4.25	",TRUE,TRUE,TRUE,,
0x79e784a77254aedbc6488ce0001abee487b1d88d,/home/hjh/Desktop/test/sguardplus/sum/0x79e784a77254aedbc6488ce0001abee487b1d88d.sol,199,19,19,rlrep,19,Reentrancy,^0.4.25,TRUE,TRUE,TRUE,,
0x7a4349a749e59a5736efb7826ee3496a2dfd5489,/home/hjh/Desktop/test/sguardplus/sum/0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,199,19,19,SmartBugs,44,unchecked_low_level_calls,^0.4.19,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x7a4349a749e59a5736efb7826ee3496a2dfd5489(44).sol:25:3485: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
 ... this.balance ... 
     ^----------^
./smartcontract/single_fixed_contracts\0x7a4349a749e59a5736efb7826ee3496a2dfd5489(44).sol:26:33: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
            msg.sender.transfer(this.balance);
                                ^----------^
./smartcontract/single_fixed_contracts\0x7a4349a749e59a5736efb7826ee3496a2dfd5489(44).sol:35:24: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
        Owner.transfer(this.balance);
                       ^----------^
./smartcontract/single_fixed_contracts\0x7a4349a749e59a5736efb7826ee3496a2dfd5489(44).sol:42:25: Error: Type bool is not implicitly convertible to expected type tuple(bool,bytes memory).
    (success, result) = adr.call.value(msg.value)(data);
                        ^-----------------------------^
",错误的类型转换
0x7a8721a9d64c74da899424c1b52acbf58ddc9782,/home/hjh/Desktop/test/sguardplus/sum/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,199,19,19,SmartBugs,52,Reentrancy,^0.4.19,TRUE,TRUE,TRUE,,
0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,/home/hjh/Desktop/test/sguardplus/sum/0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f.sol,199,19,19,rlrep,9,unchecked_low_level_calls,^0.4.24,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f(9).sol:8:17: Error: Expected ';' but got 'payable'
        address payable sender = payable(msg.sender);
                ^-----^
",不支持的语法特性
0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3,/home/hjh/Desktop/test/sguardplus/sum/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,199,19,19,SmartBugs,29,Reentrancy,^0.4.25,TRUE,TRUE,TRUE,,
0x7b6054262d9ac537110a434ae75c880192faac25,/home/hjh/Desktop/test/sguardplus/sum/0x7b6054262d9ac537110a434ae75c880192faac25.sol,199,19,19,rlrep,91,Arithmetic,^0.4.16,TRUE,TRUE,TRUE,,
0x7bb7ad9e14442d4b26f7a44f59b8f8378fd66974,/home/hjh/Desktop/test/sguardplus/sum/0x7bb7ad9e14442d4b26f7a44f59b8f8378fd66974.sol,199,19,19,rlrep,15,access_control,^0.4.18,TRUE,TRUE,TRUE,,
0x7bd9084fdd5d021c226918d86c0721cb088b9b4a,/home/hjh/Desktop/test/sguardplus/sum/0x7bd9084fdd5d021c226918d86c0721cb088b9b4a.sol,199,19,19,smartfix,38,access_control,^0.4.18,TRUE,TRUE,TRUE,,
0x7bf5a0802a5eb74883806e60600290f53da339e1,/home/hjh/Desktop/test/sguardplus/sum/0x7bf5a0802a5eb74883806e60600290f53da339e1.sol,199,19,19,rlrep,32,access_control,^0.4.24,TRUE,TRUE,TRUE,,
0x7c71a87206a4bca14806a0c1be961606e21cab9f,/home/hjh/Desktop/test/sguardplus/sum/0x7c71a87206a4bca14806a0c1be961606e21cab9f.sol,199,19,19,rlrep,92,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x7d1903eeb918b75115435bc226694e0930d4193a,/home/hjh/Desktop/test/sguardplus/sum/0x7d1903eeb918b75115435bc226694e0930d4193a.sol,199,19,19,rlrep,35,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x7d1ec9ae517f3c17689937c76b3d5930a8fe46bc,/home/hjh/Desktop/test/sguardplus/sum/0x7d1ec9ae517f3c17689937c76b3d5930a8fe46bc.sol,199,19,19,rlrep,16,Arithmetic,"^0.4.21	",TRUE,TRUE,TRUE,,
0x7dcb72ad13f89a3e6a97943073b03e65935e976e,/home/hjh/Desktop/test/sguardplus/sum/0x7dcb72ad13f89a3e6a97943073b03e65935e976e.sol,199,19,19,rlrep,16,Arithmetic,^0.4.11,TRUE,TRUE,FALSE（未修复溢出漏洞）,,
0x7e0f4a1d28228cdc3079bca1e1668fb18ddbc995,/home/hjh/Desktop/test/sguardplus/sum/0x7e0f4a1d28228cdc3079bca1e1668fb18ddbc995.sol,399,79,59,rlrep,237,access_control,^0.4.25,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x7e0f4a1d28228cdc3079bca1e1668fb18ddbc995(237).sol:59:57: Error: Undeclared identifier.
  modifier onlyERC721() { require(msg.sender == address(erc721Contract)); _; }
                                                        ^------------^
",未定义的变量和结构等
0x7f1e2c7d6a69bf34824d72c53b4550e895c0d8c2,/home/hjh/Desktop/test/sguardplus/sum/0x7f1e2c7d6a69bf34824d72c53b4550e895c0d8c2.sol,399,79,39,rlrep,132,unchecked_low_level_calls,^ 0.4.11,TRUE,TRUE,TRUE,,
0x7f1fef46110615ba3207ef0002531b49abf4868d,/home/hjh/Desktop/test/sguardplus/sum/0x7f1fef46110615ba3207ef0002531b49abf4868d.sol,199,19,19,rlrep,34,Arithmetic,^0.4.18,TRUE,TRUE,TRUE,,
0x7f507ac21977662f0ba798b2456c7c2b2031787e,/home/hjh/Desktop/test/sguardplus/sum/0x7f507ac21977662f0ba798b2456c7c2b2031787e.sol,199,39,39,rlrep,40,unchecked_low_level_calls,^0.4.18,TRUE,TRUE,TRUE,,
0x7fe180e63198e50057c3f2817d058e8904c650e3,/home/hjh/Desktop/test/sguardplus/sum/0x7fe180e63198e50057c3f2817d058e8904c650e3.sol,199,19,19,rlrep,31,unchecked_low_level_calls,^0.4.11,TRUE,TRUE,TRUE,,
0x80209a6d47b530f188c50f2579aa943e3644df9d,/home/hjh/Desktop/test/sguardplus/sum/0x80209a6d47b530f188c50f2579aa943e3644df9d.sol,199,19,19,rlrep,44,unchecked_low_level_calls,^0.4.25,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x80209a6d47b530f188c50f2579aa943e3644df9d(44).sol:46:9: Error: Expected primary expression.
        payable(owner).transfer(amountToSend);
        ^-----^
",不支持的语法特性
0x806a6bd219f162442d992bdc4ee6eba1f2c5a707,/home/hjh/Desktop/test/sguardplus/sum/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,199,19,19,SmartBugs,44,unchecked_low_level_calls,^0.4.19,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x806a6bd219f162442d992bdc4ee6eba1f2c5a707(44).sol:38:50: Error: Expected ',' but got identifier
    function Command(address adr, bytes calldata data) payable public {
                                                 ^--^
","不支持的语法特性（0.4.19,calldata）"
0x813bac0b6adf6a9c5c8dd47dd551f4ae0822f012,/home/hjh/Desktop/test/sguardplus/sum/0x813bac0b6adf6a9c5c8dd47dd551f4ae0822f012.sol,199,19,19,rlrep,44,unchecked_low_level_calls,^0.4.25,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x813bac0b6adf6a9c5c8dd47dd551f4ae0822f012(44).sol:46:9: Error: Expected primary expression.
        payable(owner).transfer(amountToSend);
        ^-----^
",不支持的语法特性
0x81f284d04e151362199db299490da3036765fee7,/home/hjh/Desktop/test/sguardplus/sum/0x81f284d04e151362199db299490da3036765fee7.sol,199,19,19,rlrep,24,Arithmetic,^0.4.11,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x81f284d04e151362199db299490da3036765fee7(24).sol:9:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function QatarCoin() {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x81f284d04e151362199db299490da3036765fee7(24).sol:12:46: Warning: This declaration shadows an existing declaration.
    function totalSupply() constant returns (uint256 totalSupply) {
                                             ^-----------------^
./smartcontract/single_fixed_contracts\0x81f284d04e151362199db299490da3036765fee7(24).sol:12:5: The shadowed declaration is here:
    function totalSupply() constant returns (uint256 totalSupply) {
    ^ (Relevant source part starts here and spans across multiple lines).

./smartcontract/single_fixed_contracts\0x81f284d04e151362199db299490da3036765fee7(24).sol:20:28: Error: Member ""sub"" not found or not visible after argument-dependent lookup in uint256
    balances[msg.sender] = balances[msg.sender].sub(_value);
                           ^----------------------^
",未引入safemath库
0x8260aa7b903fa1746820ebf674f2f837b22f016b,/home/hjh/Desktop/test/sguardplus/sum/0x8260aa7b903fa1746820ebf674f2f837b22f016b.sol,199,19,19,rlrep,28,Arithmetic,^0.4.18,TRUE,TRUE,TRUE,,
0x826a490c2d5d7ccb5f0223b042b39a9dc3cfdfe6,/home/hjh/Desktop/test/sguardplus/sum/0x826a490c2d5d7ccb5f0223b042b39a9dc3cfdfe6.sol,199,19,19,rlrep,16,unchecked_low_level_calls,^0.4.25,TRUE,TRUE,TRUE,,
0x82840058ab0b44d0a1d208b24fa60ce8b88c1e91,/home/hjh/Desktop/test/sguardplus/sum/0x82840058ab0b44d0a1d208b24fa60ce8b88c1e91.sol,199,39,19,smartfix,28,access_control,^0.8.0,TRUE,TRUE,TRUE,,
0x849019a489c3c26c7a7668e468be81a4d132781f,/home/hjh/Desktop/test/sguardplus/sum/0x849019a489c3c26c7a7668e468be81a4d132781f.sol,199,39,19,rlrep,130,unchecked_low_level_calls,^0.4.16,TRUE,TRUE,TRUE,,
0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8,/home/hjh/Desktop/test/sguardplus/sum/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,199,19,19,SmartBugs,56,unchecked_low_level_calls,^0.4.16,TRUE,TRUE,TRUE,,
0x85179ac15aa94e3ca32dd1cc04664e9bb0062115,/home/hjh/Desktop/test/sguardplus/sum/0x85179ac15aa94e3ca32dd1cc04664e9bb0062115.sol,199,19,19,rlrep,45,Reentrancy,^0.4.19,TRUE,TRUE,TRUE,,
0x853f93ede7f5414b28b8b9c0dec55b501c913f0f,/home/hjh/Desktop/test/sguardplus/sum/0x853f93ede7f5414b28b8b9c0dec55b501c913f0f.sol,199,19,19,rlrep,26,Arithmetic,^0.4.25,TRUE,TRUE,TRUE,,
0x8550Dc7eB3C5055170AFdD3cDB360eB12a25fE45,/home/hjh/Desktop/test/sguardplus/sum/0x8550Dc7eB3C5055170AFdD3cDB360eB12a25fE45.sol,199,39,39,smartfix,27,access_control,^ 0.8.0,TRUE,TRUE,TRUE,,
0x85a866d3ad280afe8e658f2a68f833695174c618,/home/hjh/Desktop/test/sguardplus/sum/0x85a866d3ad280afe8e658f2a68f833695174c618.sol,199,19,19,rlrep,18,Arithmetic,^0.4.18,TRUE,TRUE,TRUE,,
0x85cc21a2f6dac0b0fd1020bd223cdff9eeacbe45,/home/hjh/Desktop/test/sguardplus/sum/0x85cc21a2f6dac0b0fd1020bd223cdff9eeacbe45.sol,199,19,19,rlrep,22,Arithmetic,^0.4.16,TRUE,TRUE,TRUE,,
0x85f1752fcaf37c45aa77d677e54e94f533c49874,/home/hjh/Desktop/test/sguardplus/sum/0x85f1752fcaf37c45aa77d677e54e94f533c49874.sol,399,59,39,rlrep,209,access_control,^0.4.18,TRUE,TRUE,TRUE,,
0x860a8c64cbc7f9aac11428ef8df989f5770cda60,/home/hjh/Desktop/test/sguardplus/sum/0x860a8c64cbc7f9aac11428ef8df989f5770cda60.sol,599,39,39,smartfix,102,access_control,^0.4.24,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x860a8c64cbc7f9aac11428ef8df989f5770cda60(102).sol:101:38: Error: Expected ',' but got 'payable'
    function destroyContract(address payable _recipient) external onlyOwner {
                                     ^-----^
",不支持的语法特性
